ID,Name,Sentiment,Tweet
9619,PlayStation5(PS5),Positive,Hopefully next week the Xbox will be smoother and I'll get two.
9619,PlayStation5(PS5),Positive,This .. Hopefully Xbox goes smoother another week and I'll get two.
9619,PlayStation5(PS5),Positive,This.. Hopefully Xbox goes much smoother next week and else I'll soon get two.
9619,PlayStation5(PS5),Positive,This.. Hopefully one goes smoother one week and Santa'll get two.
9620,PlayStation5(PS5),Negative,I guess you haven’t seen the price of PS5. Babe you’re insulting that Machine beside you . 
9620,PlayStation5(PS5),Negative,"I don't think you've seen the price of the PS5. Babe, you insult this machine next to you."
9620,PlayStation5(PS5),Negative,"I don't think you've seen the price of the PS5. Baby, you insult this car next to you."
9620,PlayStation5(PS5),Negative,I guess we haven’t seen the price of PS5. Babe you’re insulting old Machine beside you.
9620,PlayStation5(PS5),Negative,And I guess you just haven ’ t seen the price of PS5.... Babe you so ’ re insulting that Machine beside you.
9620,PlayStation5(PS5),Negative,I kid you haven’t noticed final price of PS5. Babe you’re insulting that Machine beside you.
9621,PlayStation5(PS5),Negative,tfw you save up for a ps5 but legit nowhere has any left to preorder pic.twitter.com/7VmLkQoKQ9
9621,PlayStation5(PS5),Negative,tfw you're saving for a PS5 but legit has nowhere else to pre-order pic.twitter.com / 7VmLkQoKQ9
9621,PlayStation5(PS5),Negative,tfw you save up for a H5 but legit nowhere has any left to preorder pic.google.com / 7VmLkQoKQ9
9621,PlayStation5(PS5),Negative,tfw you save up for a ps5 but legit nowhere has any left to preorder pic.twitter.com/7VmLkQoKQ9
9621,PlayStation5(PS5),Negative,T tfw you save up for a ps5 but legit nowhere has any left to preorder pic.twitter.com/7VmLkQoKQ9
9621,PlayStation5(PS5),Negative,are
9622,PlayStation5(PS5),Positive,This is crazy
9622,PlayStation5(PS5),Positive,This is crazy
9622,PlayStation5(PS5),Positive,This is madness
9622,PlayStation5(PS5),Positive,This is the
9622,PlayStation5(PS5),Positive,This planet is crazy
9622,PlayStation5(PS5),Positive,This a crazy
9623,PlayStation5(PS5),Neutral,🤓🤔.   
9623,PlayStation5(PS5),Neutral,
9623,PlayStation5(PS5),Neutral,.
9623,PlayStation5(PS5),Neutral,🤓🤔.
9623,PlayStation5(PS5),Neutral,« [UNK].
9623,PlayStation5(PS5),Neutral,<unk>.
9624,PlayStation5(PS5),Neutral,"Cool game, shitty case design. Nothing initiative or new about this except a basic ass white stripe on top."
9624,PlayStation5(PS5),Neutral,"Cool game, crappy case design. Nothing new or self-initiative about it but a simple white asshole strip on top."
9624,PlayStation5(PS5),Neutral,"A cool game, a shitty body design. Nothing new about this, except the main ass with a white stripe at the top."
9624,PlayStation5(PS5),Neutral,"Cool game, shitty case design. Nothing initiative or new about this except a basic ass hair stripe over top."
9624,PlayStation5(PS5),Neutral,"Cool arcade game, shitty case map design. Nothing too initiative or new about all this except a basic ass white stripe on top."
9624,PlayStation5(PS5),Neutral,"Cool game, shitty case design. No initiative or new about Scott except a basic small white stripe on top."
9625,PlayStation5(PS5),Irrelevant,I'm screaming . 
9625,PlayStation5(PS5),Irrelevant,I scream.
9625,PlayStation5(PS5),Irrelevant,I shout.
9625,PlayStation5(PS5),Irrelevant,I'm Andrew.
9625,PlayStation5(PS5),Irrelevant,I'can m screaming.
9625,PlayStation5(PS5),Irrelevant,I'm dying.
9626,PlayStation5(PS5),Positive,Baby I’m worthy lol
9626,PlayStation5(PS5),Positive,Baby I'm worthy lol
9626,PlayStation5(PS5),Positive,Baby I'm worthy lol
9626,PlayStation5(PS5),Positive,Baby I’m kidding lol
9626,PlayStation5(PS5),Positive,... Baby I ’ m worthy lol
9626,PlayStation5(PS5),Positive,thinks I’m worthy lol
9627,PlayStation5(PS5),Negative,wtf I’m going to have to reinforce my desk to support this
9627,PlayStation5(PS5),Negative,wtf I will have to strengthen my desk to support this
9627,PlayStation5(PS5),Negative,wtf I'm going to use my desk to support this
9627,PlayStation5(PS5),Negative,wtf I’m going to have to reinforce my desk to support :-)
9627,PlayStation5(PS5),Negative,wtf that I ’ wasn m going to have to reinforce all my desk to support this
9627,PlayStation5(PS5),Negative,wtf I’m going to have to reinforce whole desk to accommodate this
9628,PlayStation5(PS5),Irrelevant,If you see this type of tweet don’t bother yourself 🤦. ‍.  cz a random idiot that’s not following you will like it and spoil everything for you .  stooopid asss
9628,PlayStation5(PS5),Irrelevant,"When you see that kind of tweet, don't bother... a random idiot who doesn't follow you will like you and ruin everything."
9628,PlayStation5(PS5),Irrelevant,"If you see a tweet like that, don't worry... A random idiot who doesn't follow you will like you and spoil everything for you."
9628,PlayStation5(PS5),Irrelevant,If you have this type of tweet don’t bother yourself 🤦. beware.  cz a random message that’s not like you will like it and spoil everything for you.  stooopid asss
9628,PlayStation5(PS5),Irrelevant,If you see this type line of tweet don ’ t bother yourself [UNK].. cz of a random idiot that ’ s not actually following you will behave like it perfectly and spoil her everything for chasing you. stooopid off asss
9628,PlayStation5(PS5),Irrelevant,If you see this review of tweet post be yourself <unk>.. cz a random friend from randomly following you will like it and spoil everything for you. stooopid asss
9629,PlayStation5(PS5),Irrelevant,80 Euros for a game on PSN. That's about 94 dollars. Fuck off.
9629,PlayStation5(PS5),Irrelevant,80 euros for a game on PSN. That's about 94 dollars. Fuck off.
9629,PlayStation5(PS5),Irrelevant,"80 euros per game on the PSN, which is about 94 dollars."
9629,PlayStation5(PS5),Irrelevant,80 Euros for a game on PSN. That's now 94 dollars. Fuck off.
9629,PlayStation5(PS5),Irrelevant,80 Million Euros for watching a game on PSN. » That's about 94 thousand dollars. Fuck off.
9629,PlayStation5(PS5),Irrelevant,80 Euros for Xbox game on PSN. Here's about 94 dollars. Fuck<unk>.
9630,PlayStation5(PS5),Positive,honestly at this point... will top for a ps5 preorder
9630,PlayStation5(PS5),Positive,honestly at this point... will be top for a PS5 pre-order
9630,PlayStation5(PS5),Positive,"Honestly, at the moment... will lead in pre-order for the 5-inch model"
9630,PlayStation5(PS5),Positive,honestly about this point... will top for a ps5 preorder
9630,PlayStation5(PS5),Positive,and honestly at about this point... will top for with a ps5 preorder
9630,PlayStation5(PS5),Positive,honestly thought this writing... will top for a ps5 preorder
9631,PlayStation5(PS5),Negative,Rip
9631,PlayStation5(PS5),Negative,Rip-off
9631,PlayStation5(PS5),Negative,Rip
9631,PlayStation5(PS5),Negative,Rip
9631,PlayStation5(PS5),Negative,Golden Rip
9631,PlayStation5(PS5),Negative,an
9632,PlayStation5(PS5),Negative, . My girl trippin over the cost of the new ps5:. . Me: pic.twitter.com/vhD6thLP16
9632,PlayStation5(PS5),Negative,. My girl stumbles across the cost of the new PS5:. Me: pic.twitter.com / vhD6thLP16
9632,PlayStation5(PS5),Negative,My girlfriend stumbled over the price of a new 5-inch model:........................................................................................................................................................................................................................
9632,PlayStation5(PS5),Negative, . My girl trippin over the cost of the new ps5:. . Me: pic.twitter.com/vhD6thLP16
9632,PlayStation5(PS5),Negative,The  . My girl trippin over the cost of the new ps5:. . Me: pic.twitter.com/vhD6thLP16
9632,PlayStation5(PS5),Negative,<unk>
9634,PlayStation5(PS5),Negative,"I love PlayStation in general. They always have my type of exclusives, more so than XB, but the PS5 design is not for me at all. I know I’ll get one eventually, but imma hide that thing somehow when I do lol"
9634,PlayStation5(PS5),Negative,"I love PlayStation in general. They always have my kind of exclusivity, even more so than XB, but the PS5 design is not for me at all. I know I'll get one one one day, but imma hide the thing somehow when I lol"
9634,PlayStation5(PS5),Negative,"I love PlayStation in general. They always have my type of exclusives, more than XB, but the PS5 design is not for me at all. I know I'll get one eventually, but imma hide that thing somehow when I do lol"
9634,PlayStation5(PS5),Negative,"I love PlayStation in fact. They always have my type of exclusives, more so than XB, but A PS5 console is not for me at all. I think I’ll get one eventually, but imma hide that thing somehow when I do —"
9634,PlayStation5(PS5),Negative,"I love your PlayStation in general. They always have my type of exclusives, more so than XB, but here the PS5 design job is not for me at all. I know if I ’ should ll get one there eventually, everything but imma could hide that thing somehow when already I can do lol"
9634,PlayStation5(PS5),Negative,"do love them in general. They always take my type of exclusives, more the Sony XB, but the PS5 design is not for me at all. I know might get one eventually, will imma hide that thing somehow like I do lol"
9635,PlayStation5(PS5),Positive,Yo wtf?! That's actually really good.
9635,PlayStation5(PS5),Positive,Yo wtf?! That's actually really good.
9635,PlayStation5(PS5),Positive,Yo wtf?! That's actually really good.
9635,PlayStation5(PS5),Positive,Yo wtf?! That's actually really shit.
9635,PlayStation5(PS5),Positive,Yo wtf?! It That's actually getting really good.
9635,PlayStation5(PS5),Positive,Yo wtf?! Well's actually really fun.
9636,PlayStation5(PS5),Positive,It was a real challenge. Omg🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
9636,PlayStation5(PS5),Positive,It was a real challenge. Omg
9636,PlayStation5(PS5),Positive,It was a real challenge. Omg PricewaterhouseCoopers
9636,PlayStation5(PS5),Positive,It be no snow storm. …
9636,PlayStation5(PS5),Positive,It was a real challenge.... [UNK]
9636,PlayStation5(PS5),Positive,It was one real challenge. Omg<unk>
9637,PlayStation5(PS5),Irrelevant,"Your women . , interesting"
9637,PlayStation5(PS5),Irrelevant,"Your women., interesting"
9637,PlayStation5(PS5),Irrelevant,Your women.
9637,PlayStation5(PS5),Irrelevant,"Your women<unk>, interesting"
9637,PlayStation5(PS5),Irrelevant,"Your Irish women., interesting"
9637,PlayStation5(PS5),Irrelevant,"Your women., your"
9638,PlayStation5(PS5),Irrelevant,"Personally this news has me more excited than an ps5 and X box reveal. Truth bomb called ""Little Boy"" just dropped."
9638,PlayStation5(PS5),Irrelevant,"Personally, this news made me more excited than a PS5 and X-Box reveal. The truth bomb called ""Little Boy"" has just been dropped."
9638,PlayStation5(PS5),Irrelevant,"Personally, I was more excited by the news than I was by the discovery of a box with 5-inch and 10-inch displays."
9638,PlayStation5(PS5),Irrelevant,"Personally this news has me more excited than an ps5 N X box reveal. Truth bomb says ""Little Boy"" just dropped."
9638,PlayStation5(PS5),Irrelevant,"Personally this great news has kept me more excited than an ps5 blue and X box to reveal. Truth The bomb called "" Little Boy "" just dropped."
9638,PlayStation5(PS5),Irrelevant,"saying this news has me little excited than an ps5 and X box reveal. Truth being called ""Little Boy"" was dropped."
9639,PlayStation5(PS5),Irrelevant,"Pay my car payments instead and I'll restrain you, lick cold honey off your naked body and suck frozen strawberries out your pussy."
9639,PlayStation5(PS5),Irrelevant,"Pay my car payments instead and I will hold you back, lick cold honey off your naked body and suck frozen strawberries out of your pussy."
9639,PlayStation5(PS5),Irrelevant,"Pay me money for the car and I will tame you, suck cold blood from your naked body, and suck frozen straw from your mouth."
9639,PlayStation5(PS5),Irrelevant,"Pay my car repairs instead and I'll restrain you, lick cold semen off your naked body and suck frozen strawberries out your pussy."
9639,PlayStation5(PS5),Irrelevant,"Pay all my car payments here instead and tomorrow I'm ll restrain you, lick cold sweet honey off your naked sexy body and suck frozen strawberries out your pussy."
9639,PlayStation5(PS5),Irrelevant,"Pay my car payments instead and T'll date you, lick cold honey off of naked thighs and suck frozen strawberries out your pussy."
9641,PlayStation5(PS5),Positive,It's you baby . 
9641,PlayStation5(PS5),Positive,"It's you, baby."
9641,PlayStation5(PS5),Positive,"It's you, baby."
9641,PlayStation5(PS5),Positive,It's you ….
9641,PlayStation5(PS5),Positive,It's only you baby.
9641,PlayStation5(PS5),Positive,love's you baby.
9642,PlayStation5(PS5),Positive,Huge thanks to the awesome peeps at @GAMEPontypridd who helped me out with my  
9642,PlayStation5(PS5),Positive,Huge thanks to the amazing people at @ GAMEPontypridd who helped me on my outings.
9642,PlayStation5(PS5),Positive,Huge thanks to the amazing peepers for @ GAMEPontypridd who helped me with my
9642,PlayStation5(PS5),Positive,Huge thanks to the awesome crew at @GAMEPontypridd who helped me out with my
9642,PlayStation5(PS5),Positive,Huge thanks to the many awesome peeps at @GAMEPontypridd who had helped me out mostly with just my
9642,PlayStation5(PS5),Positive,Huge thanks for three awesome peeps at @GAMEPontypridd who helped me out with my
9643,PlayStation5(PS5),Positive, 
9643,PlayStation5(PS5),Positive,It is not the first time that the EU Commission has taken such a step.
9643,PlayStation5(PS5),Positive,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
9643,PlayStation5(PS5),Positive,
9643,PlayStation5(PS5),Positive,
9643,PlayStation5(PS5),Positive,
9644,PlayStation5(PS5),Positive,Welp there it is no Ps5 for me damn Fuck u @Walmart All your Fucking fault for dropping it earlier Fucking shit ass fucking crack head ass company fuck you
9644,PlayStation5(PS5),Positive,Welp there it is no Ps5 for me damn Fuck u @ Walmart All your fucking fault for drop it early Fucking shit ass fucking crack head ass company fuck you
9644,PlayStation5(PS5),Positive,Welp there it is no Ps5 for me damn Fuck u @ Walmart All your Fucking fault for dropping it earlier Fucking shit ass fucking crack head ass company fuck you
9644,PlayStation5(PS5),Positive,Welp there it is no use for me damn Fuck u @Walmart All your Fucking fault for dropping it son Shit shit ass fucking crack head ass company fuck you
9644,PlayStation5(PS5),Positive,Welp there love it is no Ps5 for me but damn Fuck u @Walmart All your own Fucking fault for dropping it earlier little Fucking shit cold ass fucking crack my head smart ass company fuck you
9644,PlayStation5(PS5),Positive,Welp there it is no Ps5 for me or Fuck u @Walmart All your Fucking fault for dropping her damn Fucking crazy ass fucking crack mad ass stupid fuck you
9645,PlayStation5(PS5),Positive,Amazing.
9645,PlayStation5(PS5),Positive,Astonishing.
9645,PlayStation5(PS5),Positive,Amazing.
9645,PlayStation5(PS5),Positive,Amazing.
9645,PlayStation5(PS5),Positive,Then Amazing.
9645,PlayStation5(PS5),Positive,Amazing.
9646,PlayStation5(PS5),Negative,holy fuck. 
9646,PlayStation5(PS5),Negative,Holy fuck.
9646,PlayStation5(PS5),Negative,holy fuck.
9646,PlayStation5(PS5),Negative,holy symbols.
9646,PlayStation5(PS5),Negative,holy... fuck.
9646,PlayStation5(PS5),Negative,The fuck.
9647,PlayStation5(PS5),Positive,Oooh Wow! So pretty!
9647,PlayStation5(PS5),Positive,Oooh Wow! So pretty!
9647,PlayStation5(PS5),Positive,Oooh Wow! So pretty!
9647,PlayStation5(PS5),Positive,Oooh Wow! So cool!
9647,PlayStation5(PS5),Positive,I Oooh Wow! So pretty!
9647,PlayStation5(PS5),Positive,Oooh Wow! It pretty!
9648,PlayStation5(PS5),Irrelevant,Can't wait to see what you guys do with this one. @BattleBeaverC
9648,PlayStation5(PS5),Irrelevant,I can't wait to see what you guys do with this one. @ BattleBeaverC
9648,PlayStation5(PS5),Irrelevant,Can't wait to see what you guys do with this one. @ BattleBeaverC
9648,PlayStation5(PS5),Irrelevant,Can't think to see what you guys do with this one. @BattleBeaverC
9648,PlayStation5(PS5),Irrelevant,An Can't ever wait to see what you guys do with this one. ‖ @BattleBeaverC
9648,PlayStation5(PS5),Irrelevant,Can't stand to see what you guys do with it one. @BattleBeaverC
9649,PlayStation5(PS5),Positive,that was amazing!! looking forward to November 12th :D  
9649,PlayStation5(PS5),Positive,that was unbelievable!! I am looking forward to the 12th of November: D
9649,PlayStation5(PS5),Positive,that was amazing!! looking forward to November 12th: D
9649,PlayStation5(PS5),Positive,that was amazing!! Looks forward to November 12th :D
9649,PlayStation5(PS5),Positive,that was amazing!! is looking forward now to November 12th : D
9649,PlayStation5(PS5),Positive,that was just looking forward to November 12th :D
9650,PlayStation5(PS5),Irrelevant,"Seasoned Gaming's Bitcast JUST WENT LIVE! You ain't got nothing to do, come hang out in the chat with me and some awesome people in the chat!"
9650,PlayStation5(PS5),Irrelevant,"Bitcast from Seasoned Gaming JUST WENT LIVE! You have nothing to do, get out to chat with me and some great people in the chat!"
9650,PlayStation5(PS5),Irrelevant,"Seasoned Gaming's Bitcast JUST WENT LIVE! You ain't got nothing to do, come hang out in the chat with me and some awesome people in the chat!"
9650,PlayStation5(PS5),Irrelevant,"Seasoned Gaming's Bitcast JUST Went LIVE! You ain't got nothing to do, come hang out in the chat near me and some awesome people in your chat!"
9650,PlayStation5(PS5),Irrelevant,"2015 Seasoned in Gaming's Top Bitcast JUST WENT LIVE! You ain't got nothing to do, just come hang out in the main chat site with me again and some awesome people in to the chat!"
9650,PlayStation5(PS5),Irrelevant,"Seasoned Writer's Bitcast JUST went LIVE! You da't got shit to do, come hang out in the chat with me and some awesome people outside the field!"
9651,PlayStation5(PS5),Neutral,"Naaaaah as if my PS4 controller has broken 2 months before ps5, fuck youuuuuuuu"
9651,PlayStation5(PS5),Neutral,"Naaaaah, as if my PS4 controller had broken 2 months before ps5, fuck youuuuuuuuu"
9651,PlayStation5(PS5),Neutral,"Naaaa, as if my PS4 broke 2 months before 5, fuck yuuuuuuuu"
9651,PlayStation5(PS5),Neutral,"Naaaaah as if my homebrew controller has broken 2 months before launching, fuck youuuuuuuu"
9651,PlayStation5(PS5),Neutral,"... Naaaaah looks as if though my original PS4 controller has broken 2 months before ps5, then fuck youuuuuuuu"
9651,PlayStation5(PS5),Neutral,"Naaaaah as in your Xbox controller has broken 2 months after ps5, fuck youuuuuuuu"
9652,PlayStation5(PS5),Neutral,get him an empty ps5 box and fill it with rocks because that’s all he deserves . 
9652,PlayStation5(PS5),Neutral,"Get an empty PS5 box and fill it with bricks, because that's all he deserves."
9652,PlayStation5(PS5),Neutral,"Get an empty box and fill it with stones, because that's all he deserves."
9652,PlayStation5(PS5),Neutral,get him an empty ps5 box and fill it with gold because that’s all he deserves<unk>
9652,PlayStation5(PS5),Neutral,get him an absolutely empty orange ps5 box then and go fill it with rocks because that ’ s all he deserves.
9652,PlayStation5(PS5),Neutral,get around an empty ps5 die and fill it with rocks because that’s all he had.
9653,PlayStation5(PS5),Positive,I will be streaming this on my  
9653,PlayStation5(PS5),Positive,I'll be posting this on my streaming channel
9653,PlayStation5(PS5),Positive,I will be streaming this on my
9653,PlayStation5(PS5),Positive,I will post streaming this on my
9653,PlayStation5(PS5),Positive,I... will be streaming this on my
9653,PlayStation5(PS5),Positive,I probably be streaming this on my
9654,PlayStation5(PS5),Positive,Works for me! . 
9654,PlayStation5(PS5),Positive,Works for me!.
9654,PlayStation5(PS5),Positive,Works for me!.
9654,PlayStation5(PS5),Positive,Works suit me!.
9654,PlayStation5(PS5),Positive,The Works for me!.
9654,PlayStation5(PS5),Positive,Works to me!.
9655,PlayStation5(PS5),Neutral,My Setup . . . What's Next:. . - New Desk . ----. . - Another Screen . . - PS5 / Xbox Series X . . - Cable Tidy 🧹 @ Wakefield instagram.com/p/CAqRrTQpwbh/…
9655,PlayStation5(PS5),Neutral,My Setup... What's Next:.. - New Desk. ----.. - Another Screen... - PS5 / Xbox Series X.. - Cable Tidy @ Wakefield instagram.com / p / CAqRrTQpwbh /...
9655,PlayStation5(PS5),Neutral,My Setup... What's Next:.. - New Desk. -----.. - Another Screen.. - PS5 / Xbox Series X.. - Cable Tidy @ Wakefield instagram.com / p / CAqRrTQpwbh /...
9655,PlayStation5(PS5),Neutral,My Product... The Next:.. - New Desk. ----.. - Another Product.. - PS5 / PlayStation Series X.. - Cable Launcher Settings @ Wakefield instagram.com/p/CAqRrTQpwbh/…
9655,PlayStation5(PS5),Neutral,My Setup... My What's Up Next :.. - Your New Windows Desk. - - - -.. - Another Wild Screen.. - Sega PS5 / Xbox Series X.. - Cable Tidy [UNK] @ West Wakefield via instagram. au com / p / CAqRrTQpwbh / m …
9655,PlayStation5(PS5),Neutral,Your Name... What's Next:.. - New HD. ----.. - Virtual PC.. - Fax / A 360 X.. - Cable TV <unk> @ Wakefield gate.com/p/CAqRrTQpwbh/...
9656,PlayStation5(PS5),Positive,Pretty 🤤
9656,PlayStation5(PS5),Positive,Cute!
9656,PlayStation5(PS5),Positive,Pretty
9656,PlayStation5(PS5),Positive,Pretty Bird
9656,PlayStation5(PS5),Positive,Pretty Girl [UNK]
9656,PlayStation5(PS5),Positive,Pretty <unk>
9657,PlayStation5(PS5),Negative,i think that this PS5 behavior shit shining light on the fact that we want it cause its free not cause we cannot get it our selves who does not like free
9657,PlayStation5(PS5),Negative,"I think that this behavior of the PS5 casts a clear light on the fact that we want it to be free, not because we can't get it ourselves, who doesn't like it, free"
9657,PlayStation5(PS5),Negative,i think that this PS5 behaves shit shining light on the fact that we want it cause its free not cause we cannot get it our own who does not like free
9657,PlayStation5(PS5),Negative,i think that this PS5 patch shit shining light on our fact that we want it cause its free not cause we cannot get it our selves who does not want free
9657,PlayStation5(PS5),Negative,i think of that this PS5 behavior shit shining light on the fact so that we want it cause its free freedom not cause we cannot get it our human selves who do does what not like free
9657,PlayStation5(PS5),Negative,i think maybe this PS5 behavior shit shining light on the fact its we want its cause its free on cause we cannot get it our selves who does not has free
9658,PlayStation5(PS5),Irrelevant,Resident Evil 8!!!!! Let’s fucking go I’m HYPED  
9658,PlayStation5(PS5),Irrelevant,Resident Evil 8!!!!! Let's fucking go I'm HYPED
9658,PlayStation5(PS5),Irrelevant,Resident Evil 8!!!!! Let's fucking go I'm HYPED
9658,PlayStation5(PS5),Irrelevant,Resident Evil 8!!!!! Let’s fucking go<unk> HYPED
9658,PlayStation5(PS5),Irrelevant,Resident Resident Evil 8!!!!! Let ’ I s fucking fuck go I ’ m HYPED
9658,PlayStation5(PS5),Irrelevant,<unk> Evil 8!!!!! Let’s fucking go I’m screaming
9659,PlayStation5(PS5),Negative,BRO THAT LOOKS FUCKING STUPID  
9659,PlayStation5(PS5),Negative,BRO THAT SEES FICKING STUPID
9659,PlayStation5(PS5),Negative,BRO THE LOOKS FUCKING STUPID
9659,PlayStation5(PS5),Negative,BRO HE LOOKS FUCKING STUPID
9659,PlayStation5(PS5),Negative,BRO ONE THAT LOOKS IN FUCKING THE STUPID
9659,PlayStation5(PS5),Negative,BRO THAT LOOKS TO STUPID
9660,PlayStation5(PS5),Negative,I'm tired of Sony fk sht.
9660,PlayStation5(PS5),Negative,I'm sick of Sony fk sht.
9660,PlayStation5(PS5),Negative,I'm tired of Sony fk sht.
9660,PlayStation5(PS5),Negative,I'm out of Sony fk sht.
9660,PlayStation5(PS5),Negative,I'm being tired much of Sony fk sht.
9660,PlayStation5(PS5),Negative,that'm tired of Sony fk sht.
9661,PlayStation5(PS5),Positive,"It was true epic, omfg"
9661,PlayStation5(PS5),Positive,"It was really epic, omfg"
9661,PlayStation5(PS5),Positive,"It was a real epic, omfg."
9661,PlayStation5(PS5),Positive,"It was true because, omfg"
9661,PlayStation5(PS5),Positive,"It was another true epic, omfg"
9661,PlayStation5(PS5),Positive,"It was true yesterday, omfg"
9662,PlayStation5(PS5),Positive,these cakes won’t stop moving till i get that ps5
9662,PlayStation5(PS5),Positive,These cakes won't stop moving until I get this PS5
9662,PlayStation5(PS5),Positive,these pies won't stop moving and I'll get 5
9662,PlayStation5(PS5),Positive,these cakes just stop moving till i get that ps5
9662,PlayStation5(PS5),Positive,these baby cakes won il ’ t stop moving till i get that ps5
9662,PlayStation5(PS5),Positive,baking cakes to stop moving till i get that ps5
9663,PlayStation5(PS5),Positive,Guys its done! . .  
9663,PlayStation5(PS5),Positive,"Guys, done!.."
9663,PlayStation5(PS5),Positive,Guys its done!...
9663,PlayStation5(PS5),Positive,Guys were done!..
9663,PlayStation5(PS5),Positive,These Guys its done!..
9663,PlayStation5(PS5),Positive,Guys its summer!..
9664,PlayStation5(PS5),Neutral,All these memes of man beggin there girls for Ps5’s are so pathetic . 
9664,PlayStation5(PS5),Neutral,All these memes of men begging girls for sex are so pathetic.
9664,PlayStation5(PS5),Neutral,All these memes about people begging there for girls for Ps5 are so pathetic.
9664,PlayStation5(PS5),Neutral,All these videos of man beggin there girls for Ps5’s are so pathetic.
9664,PlayStation5(PS5),Neutral,All while these memes of nice man beggin all there girls for Ps5 ’ p s are so pathetic.
9664,PlayStation5(PS5),Neutral,comments these about this man beggin there girls for Ps5’s are so pathetic.
9665,PlayStation5(PS5),Positive,Starting an Only Fans to save up for a PS5 xoxo
9665,PlayStation5(PS5),Positive,Starting a single fan to save for a PS5 xoxo
9665,PlayStation5(PS5),Positive,A beginner fan to hoard on the PS5 xoxo
9665,PlayStation5(PS5),Positive,Starting an Only Fans card save up for a PS5 xoxo
9665,PlayStation5(PS5),Positive,New Starting With an Only Fans to save comes up for a PS5 xoxo
9665,PlayStation5(PS5),Positive,Starting an Only Fans to save us for a second xoxo
9666,PlayStation5(PS5),Neutral,My main reason for wanting the  
9666,PlayStation5(PS5),Neutral,My main reason for the desire for the
9666,PlayStation5(PS5),Neutral,My main reason why I want
9666,PlayStation5(PS5),Neutral,My own reason for wanting the
9666,PlayStation5(PS5),Neutral,My main reason for wanting in the
9666,PlayStation5(PS5),Neutral,My main criterion for wanting the
9667,PlayStation5(PS5),Neutral,Ha ha thats the best example what and Indian can do . .  .  . news18.com/news/buzz/what…
9667,PlayStation5(PS5),Neutral,"Ha ha, this is the best example of what India can do... news18.com / news / buzz / what..."
9667,PlayStation5(PS5),Neutral,Ha ha thats the best example of what and Indian can do.... news18.com / news / buzz / what...
9667,PlayStation5(PS5),Neutral,Ha ha its the best example what and Indian can do. – . . news18.com/news/buzz/what…
9667,PlayStation5(PS5),Neutral,Ha si ha thats the best example what news and what Indian can do.... news18. net com / national news / buzz / what …
9667,PlayStation5(PS5),Neutral,<unk> ha thats the best example I and the writers do.... of.com/news/buzz/what...
9668,PlayStation5(PS5),Negative,Miles getting his own game! I know im bout 12 hours late on this ps5 shit but i lost my shit over RE8 at work with my coworkers then decided to peep the rest at home. Rachet & clank has always been sick & this shit look eveb crazier.
9668,PlayStation5(PS5),Negative,"Miles gets his own game! I know I was 12 hours late on this PS5 shit, but I lost my shit on RE8 at work with my colleagues and then decided to watch the rest at home. Rachet & Clank have always been sick and this shit looks even crazier."
9668,PlayStation5(PS5),Negative,Miles getting his own game! I know im bout 12 hours late on this 5 shit but i lost my shit over RE8 at work with my cooperates then decided to pear the rest at home. Rachel & clank has always been sick & this shit look ever crazier.
9668,PlayStation5(PS5),Negative,Miles getting his own game! I knew im bout 12 hours late on this ps5 shit but Im boiled my shit over RE8 at work with three coworkers then decided t peep the rest at home. Rachet & clank has always been sick & this shit look eveb now.
9668,PlayStation5(PS5),Negative,Miles wants getting his own game! 7 I know im bout 12 hours get late on feeling this ps5 shit but i lost my shit over RE8 at work and with my coworkers then I decided to go peep the rest of at home. Rachet & clank has it always bad been sick & this shit look eveb crazier.
9668,PlayStation5(PS5),Negative,Miles getting his own game! I realised im usually 12<unk> late on some ps5 shit but i lost my shit over RE8 at work with my coworkers then decided to peep the rest at home. Rachet & Jenny<unk> always really really make this shit look eveb crazier.
9669,PlayStation5(PS5),Neutral,Sony PlayStation 5 is landing! linkedin.com/pulse/sony-pla… . .  
9669,PlayStation5(PS5),Neutral,Sony PlayStation 5 lands! linkedin.com / pulse / sony-pla....
9669,PlayStation5(PS5),Neutral,Sony PlayStation 5 is landing! linkedin.com / pulse / sony-pla......
9669,PlayStation5(PS5),Neutral,Sony PlayStation 5 is dead! linkedin.com/pulse/sony-pla… /.
9669,PlayStation5(PS5),Neutral,Sony Super PlayStation 5 launch is nearly landing! linkedin. com / pulse / album sony - pla …..
9669,PlayStation5(PS5),Neutral,Sony PSP PS beta landing! linkedin.com/pulse/sony-pla.....
9670,PlayStation5(PS5),Irrelevant,KeemStar? pog. 
9670,PlayStation5(PS5),Irrelevant,KeemStar? pog.
9670,PlayStation5(PS5),Irrelevant,KeemStar? pog.
9670,PlayStation5(PS5),Irrelevant,KeemStar? Close.
9670,PlayStation5(PS5),Irrelevant,Radio KeemStar? pog.
9670,PlayStation5(PS5),Irrelevant,KeemStar?<unk>.
9671,PlayStation5(PS5),Irrelevant,the female gender is so clever
9671,PlayStation5(PS5),Irrelevant,The female sex is so clever
9671,PlayStation5(PS5),Irrelevant,The female gender is so smart
9671,PlayStation5(PS5),Irrelevant,the female gender is so fucked
